wav_file,song
bird_4_010818_120122.4807.cbin,iiiiiiiiiiibbbbbkkkiiiiiiiiiiiiieeeeeeeeebkkkiiiiiiiiiiiiiiiiieeeeeeebbkbbbbbkiiiiiiiiiiiiiieeeeeeebkbbbbkiiiiiiiiiiiiiieeeeeeebkkbbbbkkkiiiiiiiiiiiiikbbbbkkkiiiiiiiiiiieeeeeeebkk
bird_4_010818_120154.4810.cbin,iiiiiiiiiiibbbbkkiiiiiiiiiiiiiiieeeeeeeebkkiiiiiiiiiiiibbbbbkkiiieebbbbbbkkkiiiiiiiiiiiiiibbbbkbbbkkiiiiiiiiiiiieeeeeeeebbkkkiiiiiiiiiiieeeeeeeeibbbbkiiiieeeeeee
bird_4_010818_120221.4811.cbin,iiiiiiiiiiiiibbbbkkiiiiiiiiiiiiieeeeeeeeebkkbbbbbkiiiiiiiiiiiiiiieeeeeeebkbbkkiiiiiiiiiiiiiieeeeeeebkkiiiiiiiiiiiiieeeeeebkkkiiiiiiiiiiieeeee
bird_4_010818_120237.4812.cbin,iiiiiiiiibbbbbbbkkkkkiiiiiiiiiiiiiiieeeeeeeebkkkiiiieeeeeebkkiiiiiiiiiiiii
bird_4_010818_120256.4815.cbin,iibbbbbbkiiiiiiiiiieeeeebbbbbbbkkkiiiiiiiiiiiiieeeeeeebkkkiiiiieeeeeee
bird_4_010818_120912.4854.cbin,iiibbbbiiiiiiiiiiiiibbbkiiiiiiiiiiiiiiiiiiieeeeeeeeeiiieeeeeeebbk
bird_4_010818_121033.4861.cbin,iiiiiiiiibbbiiiiiiiiiiiiibkiiieeeeeeeebbbb
bird_4_010818_121259.4870.cbin,ibbbbkiiiiiiiiiiiibbbbkkiiiiiiiiiiiiiiieeeeeeeeebkkkkiiiiiiiiiiiiieeeeeeee
bird_4_010818_121318.4873.cbin,iiiiiibbbbbbbkkiiiiiiiiiiibbbkkkiiiiiiiiiiiiieeeeeebbkkiiiiiiiiiiiiiiiibbbbkiiiiiiiiiiiiiiieeeeeebbkkiiiiiiiiiiiiiiibbbbbkiiiiiiiiiiiiiiibbbbbkkkiiiiiiiiiiiiieeeeeeee
bird_4_010818_121341.4874.cbin,iiiiiiiiiiibbbbbbkkkiiiiiiiiiieeeeeebkbbbbbkiiiiiiiieeeeeeebkkiiiiiiiiiiieeeeeeebkbbbbbkiiiiiiiiiiieeeeee
bird_4_010818_122953.4897.cbin,iibbbbbbiiiiiiiiiiiiiiiieeeeeeeeeeebkkiieeeeeeeebkiiiiiiiiiiiiiibbbbbbbkiiiieeeeeeeeibkkiiiiiiiiiiiiieeeeeeeebkkiiiiiiiiiiiiibbbbkiieeeeeee
bird_4_010818_123008.4898.cbin,iiiiiiibbbbkiiiiiiiiiiiiiiiiiiiieeeeeeebkkibbbbbbbbbkkiiiiiiiiiiiiiieeeeeeebkkiiiiieeeeeee
bird_4_010818_123109.4906.cbin,iiiiiiiiiiiiiibbbkiiiiiiiiiiiiiiieeeeeeeebkkkiiiiiiiiiiiiiiiiiieeeeeebkkkiiiiiiiiiiiiieeeeeeeebkkiiiiiiiiiiiiiiiiiieeeeeeebbbbbiiiiiiiiiiiiieeeeeebkbbbbbkkkiiiiiiiiiiiiiieeeeeee
bird_4_010818_123130.4907.cbin,iiiiiiiibbbbkkiiiiiiiiiiiieeeeeeeebkkkiiiiiiiiiiieeeeeei
bird_4_010818_123137.4908.cbin,iiiiiiiiiibbkkkiiiiiiiiiiiieeeeeeebkbbbbbbkiiiieeeeeeekbbbbbkkiiiiiiiiiiiiiieeeeeee
bird_4_010818_123202.4912.cbin,iiiiiiiiiiiiiibbbbbbkkkkkiiiiiiiiiiiieeeeeeebkkiiiiiiiiiiiiiieee
bird_4_010818_123210.4913.cbin,bbbbbbkiiiiiiiiiiiieeeeeeebkkiiiiiiiiiiieeeeeebk
bird_4_010818_123217.4915.cbin,bbbbbbkiiiiiiiiieeeeeeeeebkkkkiiiiiiiiiiieeeeeeebkkkiiiiiiiiiibbbbkkiiiiiiiiiieeee
bird_4_010818_123247.4919.cbin,iibbbbbkkkiiiiiiiiiiiieeeeeeeeeebkkiiiiiiiiiiiiiieeeeee
bird_4_010818_123258.4921.cbin,iiiiiiiibbbbbbbbkkiiiiiiiiiiieeeeeeebkkkiiiiiiiiiiiiiiebbbbbbbbkkiiiiiiiiiiieeeeeeeibbbkkkiiiiiiiiiiiieeeeeee
bird_4_010818_123347.4928.cbin,iiiiiiiiiiiibbbbbbkkiiiiiiiiiiiiiiieeeeeeeebkiiiiiiiiiiiiiiiibbbkkiiiiiiiiiiiiiiiiibbbbbbbbkkiiiiiiiiiiiiiiibbbbbbkkiiiiiiiiiiiieeeeeeeebkkkiiiiieeeeeeee
bird_4_010818_123402.4929.cbin,iibbbbkkiiiiiiiiieeeeebbkkkkiiiiiiiiiiiiiieeeeeeeikibbbbbkkiiiiiiiiiiiiieeeeeee
bird_4_010818_123628.4947.cbin,iiiiiiibbbiiiiiiiiibbbbkkiiiiiiiiiieeeeeeebbkkiiiiiiiibbbbbbkkiiiiiiiiiiiiiieeeeeeee
bird_4_010818_124517.4965.cbin,bibbiieeeeeeeeebkiiiiiiiiiiiibbbbbkkiiiiiiiiiiiiiieeeeeeeeeeiiiiiiiiiiiiieeeeeeeebkkiiieeeeeeebkbbbbbbkkkiiieee
bird_4_010818_124710.4975.cbin,iibbbbkkbiiiiiiiiiiiiiiiibbkiiiiiiiiiiiiiiieeeeeeeee
bird_4_010818_124729.4980.cbin,iiiiiiiiibbbbkkiiiiiiiiiiiiiiiibbbkkiiiiiiiiiiiieeeeeeeeeebkkiiiiiiiiiiiieeeeeeeeebkbbbbbbkiiiiiiiiiiiiieeeeeebbkbbbbbkiiiiiiiiiiiiieeeeeeeebkiiiiiiiiiieeee
bird_4_010818_124751.4982.cbin,iiiiiiiiiibbbbbbkiiiiiiiiiiiiieeeeeeeeebkkiiiiiiiiiiiiiiiee
bird_4_010818_124757.4983.cbin,bbbbbbbbkiiiiiiiiiiiieeeeeeebkiiiiiiiiiiiieeeeeeeeebkbbbbbkiiibbibbkkkiiiiiiiiiiiiiiiieeeeeee
bird_4_010818_124808.4984.cbin,iiiiiiiiibbbbbkkkiiiiiiiiiiieeeeeeee
bird_4_010818_124905.4998.cbin,iiiiiiiiiiibbbbbkiiiiiiiiiiiiiieeeeeeeeebkkkiiiiiiiiiiiiiieeeeeeeebkbbbbbbkibbeeeeeeebkkkiiiiiiiiieeeeeee
bird_4_010818_124928.5002.cbin,iiiiiiiiiibbbbbbbkkkiiiiiiiiiiiieeeeeeeeebkkkiiiieeeeeeeibkiiiiiiiiiiieeeeeeebkbbbbiiiiiiiiiiieeeeeeeibbbbkiiiiiiiiiiiiieeeeeeeibbbbkiiiiiiiiiiieeeeee
bird_4_010818_124947.5003.cbin,iiiiiiiiiiikkkkiiiiiiiiiiieeeeeeebkkb
bird_4_010818_124958.5005.cbin,iiiiiiibbbbbkkkiiiiiiiiiiiieeeeeeebbbkiiiiiiiiiiieeeeeeeebkk
bird_4_010818_125013.5007.cbin,iiiiiiiiiibbbbbbbkkiiiiiiiiiiiiiiiiiiiiiiiiibbbbbkkkkkiiiiiiiiiiiiiiiieeeeeekbkkkkiiiiiiiiiieeeeeeebkkiiiiiiiiiieeeeeeeeeibbbbbkkiiiiiiiiiiiiiieeeeeee
bird_4_010818_125627.5042.cbin,iiiiiiiiiiibbbbkiiiiiiiiiiiieeeeeeeeebkbbbiiiiiiiiiiiiieeeeeeeeebkiiiiiiiiiiiiiiieeeeeeeebkkbbbbbbbbbkkiiiiiiiiiiiieeeeeee
bird_4_010818_125654.5047.cbin,ibbbbbbkiiiiiiiiiiiiiieeeeeeebkbbbbbbbbkkkieeeeeeebkbbbbbkkiiiiiiiiiiiiiieeeeeeebbkiiiiiiiiiiiiibbbbbbkkiiiiiiiiiiiii
bird_4_010818_130319.5065.cbin,iiiiiiiiiiiiibbkiiiiiiiiiiiiiiieeeeeeeeeeebkkiiiiiiiiiiiiieeeeeeebkiiieeeeeebbbkiiiiiiiiiiiiiiieeeeeeebkkiiiiiiiiiiieeeeeeeeebkbbbkiiiiiiiiieeeeeeeiibbbbkkiiiiiiiiiiieeeeeeeee
bird_4_010818_130343.5066.cbin,iiiiiiibbbbbbbbkkkiieeeeeeebkbbbkkkiiiiiiiiiieeeeeeeebbbbbkkkiiiiiiiiiiiieeeeeebkiiie
bird_4_010818_130504.5079.cbin,iiiiiiiiiibbbkiiiiiiiiibbbbkkiiiiiiiiiiieeeeeeeeebkkiiiiiiiiiiiiiiiie
bird_4_010818_130512.5080.cbin,bbbbbbbkiiiiiiiiiiiiieeeeeebkiiiieeeeeeeebkkkiiiiiiiiiiiieeeeeeebkkkiiiiiiiiiiiieeeeeee
bird_4_010818_130750.5089.cbin,iiiiiiiiiibbbkkkiiiiiiiiiiiiiieeeeeeeeebkiiiieeeeeebbbbbkkiieeeeee
bird_4_010818_130759.5090.cbin,iiiiiiiiiibbbbbbbkkiiiiiiiiiiiiiiiiieeeeeeeeebbkkkiiiiiiiiiiiiiieeeeeebkkiiiiiiiiiiiieeeeeeebbbbbkbbiiiiiiiiieeeeee
bird_4_010818_130817.5091.cbin,iiiiiiiiibbbbbbbkkiiiiiiiiiiiiiieeeeeeeebkiiieeeeeeebbbbbbkiiiiiiiiiiiiieeeeiiibbbbbbbkkiiiiiiiiiiieeeeeeeibbbbkiiieeeeeee
bird_4_010818_130831.5092.cbin,bbbbbkiiiiiiiiiiiiebbbbbkkkkbbbbbkiiiiiiiiiieeeeeeee
bird_4_010818_130857.5095.cbin,iiiiiiiiiiibbbbbbkiikkiiiiiiibbbkkkiiiiiiibeeeeebkkkiiiiiiiiiiiieeeeeeeeebkbkbbbbbkiiiiieeeeee
bird_4_010818_130909.5096.cbin,eeeeeeibbkkbbbbbkkiiiiiieeeeeeeiii
bird_4_010818_131148.5113.cbin,iiiiiiiiibbbkiiiiiiiiiiiiiieeeeeeeebkkkiiiiiiiiiiiiiieeeeeeibbbbbbkiiiiiiiiiiiiieeeeeee
bird_4_010818_131206.5116.cbin,ibbbbkiiiiiiiiiiiibkkibbiiiiiiiiiieeeeeeeebkkkiiiieeeeeeeebkbbbbbbbkiiieeeeeeebkbbbbkkiiiiiiiiiiieeeeeeebkkkiiiiiiiiiiiibbbbbbkkkkiiiiiiiiiiiiiieeeeeeeiiiiiiiibbbbkkkkiiiiiiiiiiiiiieeeeeeee
bird_4_010818_131236.5118.cbin,bbbbbiiiiiieeeeeeebkbbbkkiiiiiiiiiiiieeeeeeebkbbbbkkkiiiiiiiiiiii
bird_4_010818_131253.5119.cbin,iiiiiibbbbbbkkkiiiiiiiiiiiieeeeeeeeebkbbbbkiiiiiiiiiieeeeeee
bird_4_010818_131315.5120.cbin,ibbbbbkiiiiiiiiibkkiiiiiiiibbbbbbbbbbkiiiiiiiiiiieeeebkkkiiiiiiiiiibbbbkkkiiiiiiiiiiiiiee
bird_4_010818_131419.5121.cbin,iiiiiiibbbbbbkiiiiiiibkbbbbbbbbkiiiiiiiiiieeeeeeeeebkbbbbkiiiiiiiiiiiiieebbbbbkkiiiiiiieeeeeeeee
bird_4_010818_131545.5125.cbin,iiiiiiiibbbbkkiiiiiiibbbkkkkkiiiiiiiieeeeeeeeebkkiiiiiiiiibkkiiiiiiieeeeeeeeeeebkbbbbbbkiiieeeeeeebkbbbbbbk
bird_4_010818_131607.5128.cbin,iiiiiiiiiiiibbbbbbkiiiiiiiiiiiiiiiieeeeibkkkkiiiiiiiiiiieeeeeeebkkiiiiiiiiiiiiieeeeeeeebkk
bird_4_010818_131646.5135.cbin,iiiiiiiiiiiibbbbbbbkkiiiiiiiiiiiiiieeeeeeeeeebkkkiiiiiiiiiiiiiiieeeeeebkbbbiiieeeeeee
bird_4_010818_132147.5154.cbin,iiiiiiiibbbbkiiiiiiiiiiiiiiibkbbbkiiiiiiiiiiiiibbbkiiiiiiiiiiiieeeeeeebkkiiiiiiiiiiiiiiiieeeeeeeeibbbbbbkiiiiiiiiiiiiieeeeeeee
bird_4_010818_132337.5161.cbin,iiiiiiibbkiiieeeeeeeebkkiiiiiiiiiiiiibbkiiiiiiiiiiiieeeeeeeebkiiiiiiiiiiiiiieeeeee
bird_4_010818_132351.5164.cbin,iiiiiiiibbbbbbkiiiiiiiiiiiiiiiiiiiiieeeeeeeeebkkkiiiiiiiiiiieeeeeeebbbbbbkkiiiiiiiiieeeeeeeebkkiieeeeeeebkkbbbbkkiiiiiiiiiiieeeeeebkbbbbbkiiiiiiiiieeeeeeebbbbkkkiiiiiiiiiieeeeee
bird_4_010818_132430.5165.cbin,bbbbbkiiiiiiibbbkiiiiiiiiiiiieeeeeeebkbbbbbbbbkiiiiiiiiiiieeeeeebebbbbkiiiieeeeeeebbkbbbbbkiiiiiiiiiieeeeeeebkkkiiiiiiiiiieeeeeee
bird_4_010818_133033.5186.cbin,iibbbbbbkkiiiiiiiiiiiiiiiieeeeeeeebkkiiiiiiiiiiiiiiiieeeeeeeebkbbbbbbkiiiiiiiiiiiieeeeeeebkbbbbbkiiiieeeeeeeibbbiiiiiiiiiiiieeeeeeebkkiiiibbiiiiiiiiiiiii
bird_4_010818_133052.5188.cbin,iiiiiiiiibbbbbkkiiiiiiiiieeeeeeebkkkibiiiiieeeeeebbbbbbbbkkkkiiiiiiiiiiiiebbbbbbbkiiiiiiiiiiiiiiieeeeee
bird_4_010818_134156.5224.cbin,iiiiiiiiibbkbkiiiiiiiiiiiiiibbbbiiiiiiiiiiieeeeeeeeee
bird_4_010818_134201.5225.cbin,bbbbbbbbbkkiieeeeeeebkiiiiiiiiiiibbbbbbkiieeeeee
bird_4_010818_134246.5230.cbin,iiiiiiiiibbbbbkkkiiiiiiiiiiiiiieeeeeeeee
bird_4_010818_134444.5243.cbin,iiiiiiiiiibbiiiiiiiiiiiiiiibkkiiiiiiiiiiiiiiiiibbbkiiiieeeeeeeeebkkiiiiiiiiiiiiieeeeeeeebbbbiiiiiiiiiiiiiiiieeeeee
bird_4_010818_135300.5277.cbin,iiiiiiiiiibbbiiiiiiiiiiiiiibbbkiiiieeeeeeeeebkbbbkiiieeeeeeeebbbkiiiiiiiiiieeeeeee
bird_4_010818_135318.5278.cbin,iiiiiibbbbbbbkkiiiiiiiiiiiiiiieeeeeeebkkiiiiiiiiieeebbbbbbbbbkkiiiiiiiiiiiiiiieeeeeebkkkiieeeeeebkbbbbbbkkbbbbbbkkiiiiiiiiiiiiiieeeeee
bird_4_010818_135345.5279.cbin,iiiiibbbbbbbbkkkkiiiiiiiiiiiiieeeeebkkk
bird_4_010818_135350.5280.cbin,bbbbbbbbkkkkiiiiiiiiiiieeeeeeee
bird_4_010818_135445.5291.cbin,ibbbbbkiiiiiiiiiiibbbkbkiiiiiiiiiieeeeeeeeeebkk
bird_4_010818_135459.5293.cbin,iiiiiiiibbbbbbbbbbkkkiiiiiieeeeeeeeeekkiiiiiiiiiibbbbbkkkkiiiiiiieeeeeeeeeebkb
bird_4_010818_135539.5295.cbin,iiiiiiiiiibbbbbbbkiiiiiiiiiiieeeebbbbbkkiiiiiiibbbbbbbkkkiieeeeeeeeebkbbbbkiiiiiiieeeeeeeeeebkkkiiiiiiiiiiiieeeeeeeebkbbbbbkkkiiiiiiiiiieeeeeeeebbbbbkkiiiiiiiiiiiieeeeeeee
bird_4_010818_135807.5307.cbin,iibbbbbbbkkiiiiiieeeeeeeikkkeeeeeeeeebkkkbbbbbbkkiiiiiiiiiiieeeeibbbbkiiiiiiiiiiiieeeeeeeeebkkbbbbbbkkbbbbbbbkkiiiiiiiiiiieeeeeeibbbbbkkkiiiiiiiiieeeeeee
bird_4_010818_135855.5309.cbin,iiiiibbbbbbbiiiiiiiiiiiibkbbbkiiiiiiiiiiiiieeeeeeeeebkbbbbbkkkiieeeeeeeeebkkkiiiieeeeeebb
bird_4_010818_140044.5317.cbin,bbbbbbbkkkiiiiiiiiiiibbbbbbkiiiieeeeeeeeeebkkkiiiiiiiiiiiieeeeeee
bird_4_010818_140244.5342.cbin,iiiiiiiiiiibbbkiieeeeeeeebkkkiiiiiiiiiiiiiiieeeeeeeeebkiiiieeeeeeebbbkiieeeeeeebkiieeeeeeeibbbbbkkkiiiiiiiiiiiiieeeeeeeibbbbbbkiiiiiiiiiiiiieeeeeeeebkkiiiieeee
bird_4_010818_140304.5343.cbin,iiiiiiiiiiibbbbbkkkiiiiiiiiiiiiieeeeeeebk
bird_4_010818_140338.5353.cbin,iiiiiibbbbbbiiiiiieeeeeeeeiibbbbbkiieeeeeeebkiiiiiieeeeeebkkiiiiiiiiiiieeeeeeebkkk
bird_4_010818_140638.5359.cbin,i
bird_4_010818_140650.5360.cbin,ibbbbbbbbkkkkiiiiiiiiiiiieeeeeeeeebkkkiiiiiiiiiiieeeeeeeebbkiiiiiiiiii
bird_4_010818_140756.5364.cbin,iiiiibbbbbbbbbkiieeeeeeeeeebkkbb
bird_4_010818_140804.5366.cbin,bbbkkiiiiiiibbbbbkkkiiiiiiiiiieeeeeeeebkbbbbiiieeeeeeee
bird_4_010818_140811.5367.cbin,bbbbbbkkiiiiiiiiiiiiiiiiiiiiiiieeeeeeee
bird_4_010818_140817.5368.cbin,ebbbbbbbbkkkiiieeeeeeeebbbbbkkiiiiiiiiiiiiieeeeeeebkbbbb
bird_4_010818_141100.5397.cbin,ibbbbbiiiiiiiiiiiiibbbiiiiiiiiiiiiiiiiiieeeeeeeeee
bird_4_010818_141652.5435.cbin,iiiiibbbkiiiiiiiiiiiiiiiiiiiiiiiiiiiibbbbkiiiiiiiiiiiiieeeeeee
bird_4_010818_141700.5436.cbin,ibbbbbbkkkbkiiiiiiiiiiiieeeeeeeebkkiiiiiiiiiiiiiiieeeeeeeebkbbbbbiiiiiiiiiiiiiieeeeeeebbbbbbkkkiiiieeeeeeeee
bird_4_010818_141726.5437.cbin,iiiibbbbbbkiiiiiiiiiiiiiiiieeeeeeeebkkiiiiiiiiiiiieeeeeeebkbbbbbbkiiiiiiiiiiiieeeeeeeebkkkkiiiiiiiiiiiiieeeeeeebbbbbbbkkiiiiiiiiiiiiie
bird_4_010818_142840.5449.cbin,iiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii
bird_4_010818_143956.5502.cbin,iibbbkieeeeeeeeeeebbbkiiiiiiiiiiiiiiiiiii
bird_4_010818_144047.5505.cbin,ibbbbbbbbkkkiiiiiiiiieeeeeeeeeeeebkiiieeeeeebkiiiiiiiiiiiiiibbbbbkkiiiiiiiiiiiieeeeeee
bird_4_010818_144057.5506.cbin,ibbbbbbbkkiiiiiiiiiiiiiiiieeeeeeebkkkkiieeeeeeeeebkbbbbkbbbbb
bird_4_010818_144701.5560.cbin,iiiiiiiiiibbbkkiiiiiiiiiiieeeeeeeeebkiieeeeeeeeeebbbbbbkiiiiiiiiiiiieeeeeee
bird_4_010818_144715.5562.cbin,iiiiiibbbbbbkkiiiiiiiiiiiiiiibbbkkiiiiiiiiiiiieeeeeeebkbbbbbbkiiiiiiiiiiiiiieeeeeeeebbbbb
bird_4_010818_144725.5563.cbin,ibbbbbkkkiiiiiiiiiiieeeeeeeeibbbbbbbbkkkkiiiiiiiiiiieeeeeibbbbbbbbbkkkiiiiieeeeeeeeebkkbbbbbkiiiieeeeeeee
bird_4_010818_144913.5579.cbin,iiiiiiiiiiiiibbbibbbbbbkkkkkkiiiiiiiiiiiiiiieeeeeeeeebkbbbbkkiiiiiiiiiiiiiiieeeeeeeebkbbbbbbbkkkiiiiiiiiiiiiiiieeeeeeeebkbbbbbkiieeeeeeeebkkiiiiiiiiiiiiiiiiiiiieeeeeee
bird_4_010818_144939.5582.cbin,iiiiiiiiiiiibbbbkkkiiiiiiiiiiiiiieeeeeeeikkiiiiiiiiiiikiii
bird_4_010818_145107.5595.cbin,bbbbbbbkkiiiiiiiiiiiiiibbbbbbkkkiiieeeeeeeeebkbbbbbkkkkiiiiiiiiiiiiieeeeeeeeibbbbkiiiiiiiiiiiieeeeeeebkbbbbkkiiiiiiiieeeeeee
bird_4_010818_145137.5597.cbin,bbbbbkbbkiiiiiibbbbbbbbbbkkiiiiiiiiiiiiieeeeeeeeebkkiiiiiiiiiiiieeeeeebkbbbbbk
bird_4_010818_145229.5598.cbin,iiiiiiibbbbbbkiiiiiiiiiiiiiiiiiiiiiiiibbbbkiiiiiiiiiieeeeeeeeeebkbbbbbkkiiiiiiiieeeeeebbk
bird_4_010818_150129.5684.cbin,ibbbbiiiiiiiiiiieeeeeeeeebkbiiiiibbkiiiiiiiieeeeeeeeeeiiiieeeeeeeebkbbbbbbkkkiiiiiiiiiiiiiiieeeeeee
bird_4_010818_150200.5685.cbin,iiiiiiiibbbbkiiiiiiiiiiiieeeeeeebkbiiiiiiiiiiiiiiiieeeeeeeibkbbbbbbkiiiiiiiiiiiiieeeeeeebbkkkiiiiiiieiiiiieeeeeebkbbbbbbkkiiiiiiiiiiiiiiieeeeeeeeebkkiieeee
bird_4_010818_150855.5702.cbin,iibbkkkiiiiiiiiiiiiiiiiibbkiieeeeeeeeeebkbbbbkkiiiieeeeeeeeebkbbbbbbbbkiiiiibbbbkkiiiiiiiiiiiiieeeeeeeebkbbbbbbbbkkkiiiiieeeeeeeei
bird_4_010818_150941.5708.cbin,iibbbbbkkiiiiiiiiiiiiiiibbbbbbbkiiiieeeeeeeeeeebkkkkkiiiiiiiiiieeeeeeebkkkkiiiiiiiiiiiiieeeeeeeebkkkiiiiiiiiiiiieeeeeeebkbbbbbbbkkk
bird_4_010818_151232.5715.cbin,bbbbbbbbkieeeeeeeeebkieeeeeeeeebkkiiiiiiiiiiiieeeeeeeebkbbbiiieeeeeeebkiiiiiiiiiiiiiibbbbbkkkkiiiiiiiiiiiieeeeeeeebkkiieeeeeee
bird_4_010818_151300.5716.cbin,iibbbbbbkkkiiiiiiieeeeeeeebkkiiiiiiiiiiiieeeeebkbbbbbkkiiiiiiiiiieeeeeeeeebkbbbbbbkkkiiiiiiiiiiiiieeeeeebkkkbbbbkkkiiiiiiiiiiiieebeeeeebbbbebkkiiiiiiiiiiiiibbbk
bird_4_010818_152921.5834.cbin,iiiiiibbbbiiieeeeeeeeebkkkiiieeeeeeeeebkiiiiiiiiiiiiieeeeeeeebkkiiiiiiiiiiiiiiiieeeeeeeeebbbbiiiiiiiiiiiiiiiiiiiieeeeeeebkkiiiiieeeeeee
bird_4_010818_152952.5836.cbin,iiiiiiiiiiiibbbbkkiiiiiiiiieeeeeeeeebkkkkkkiiiiiiiiiiiiiieeeeeeebkbbbbbkkkiiiiiiiiiiiieeeeeeeeeebkkiiiiiiiiiiiiieeeeeeebkkiiiiiiiiiiiiiiieeeeeeee
bird_4_010818_153104.5848.cbin,iiiiiiiibbbbbkkiiiiiiiiiiiiiieeeeeeeeeebkkiiiiiiiiiiiieeeeeeebkkkiiiiiiiiibbbbbbiiiiiiiiiiiiiiiieeeeeeebkkiiiiiiiiiiiiieeeeeeebbbbbkiieeeeeeee
bird_4_010818_154314.5880.cbin,ibbbkiiiiiiiiiiiiiieeeeeeeeebk
bird_4_010818_154321.5881.cbin,ibbbbbkkkiiiiiiiiiiiiieeeeeeeebkkbbbbbbbkkkiiiiiiiiiiiieeeeeeee
bird_4_010818_154403.5888.cbin,iiiibbbbbkkkkiiiiiiiiiiiiieeeeeeeeeebkkkiiiiiiiiiieeeeeee
bird_4_010818_154410.5889.cbin,bbbbbbbkkkiiiiiiiiiiiiiiieeeeeeeeebkkiiiiiiiiiiiiieeeeeeeeebkbbbbbbkiiiiiiiiiiieeeeeeebbkkbbbbiiiiiiiiiiiiieeeeeeee
bird_4_010818_154436.5892.cbin,iiiiibbbbbbbkkkiiiiiiiiiiieeeeeeeebkkiiiiiiiiiiiieeeeebbkbbbbbbkkiiiiiiiiiiiiiiiebbbbiiiiiiiiiiiieeeeeeeebkibbbkiiiiiiiiiieeeeeeeeeebkkk
bird_4_010818_154455.5893.cbin,iiiibbbbbbbbbkiiiiiiiiiiiiieeeeeeeebkkbkkiiiiiiieeeeeee
bird_4_010818_154552.5901.cbin,ibbbbbkiiiiiiiiiiiiibkkkkiiiiiiiiiiiiiiieeeeeeeeebkbbbbbkkiiiiiiiiiiiiiieeeeeeeebkbbbbbiiiiiiiiiiiiieeeeeee
bird_4_010818_155013.5921.cbin,iiiiiieeiiiiekbbiiiiiiikiiiii
bird_4_010818_155259.5942.cbin,iiiiiiiibbbbbkkkbbbbbkkkiiiiiiiiiiiiiieeeeeeeeeebbkkiiiiiiiiiiiiieeeeeeeebkkiieeeeeeeeebkbbbbbkkkiiiiiiiiiiiieeeeee
bird_4_010818_155330.5949.cbin,bbbbbbkkiiiiiiiiiiiiieeeeeeeeeebkkkkiiiiiiiiiiiiiieeeeeebbbbbkiiieeeeb
bird_4_010818_155350.5952.cbin,iiiiiiiiibbbbbbkkkkiiiiiiieeeeeebkkkiiiiiiiieeeeeeebkbbbbbbkiiiiiiiieeeeeeebkkkkiiiiiiiiiiiiieeeeeeebkkiibbbbbbkkiieeeeeeee
bird_4_010818_155406.5953.cbin,ibbbbbkkiiiiiiiiiiieeeeeeeebkib
bird_4_010818_155431.5955.cbin,iiibbbbbbbbiiiiiiiiiiiiieeeeeeeebkkiiiiiieeeeeebbkkiiiiiiiiiiiiiiiiiiieeeeeee
bird_4_010818_155444.5956.cbin,iiibbbbbbkkiiiiiieeeeeeeebkbbbbkkiiiiiiiiiiieeeeeeebkbbbbbkiiiiiiiiiee
bird_4_010818_155541.5958.cbin,iiiiiibbbbbbbkiiiiiiiiibkbbbbbbbbiiieeeeeeeeebkbbbbbkiiiiiiiiiieeeeeeeebkkiieeeeeeebbbbbbkkiiiiiiiiiiiiieeeeeeee
bird_4_010818_155601.5959.cbin,iibbbbbbkkiiiiiiiieeeeeeeebkkiiiiiiiieeeeeeeebk
bird_4_010818_155740.5964.cbin,iiiiiiiiiiibbbkiiiiiiiiiiiiiiiebbbiieeeeeeeeeeebkkiiiiiiiiiiieeeeeeeeebkbbbbbkiiiiiiiiieeeeeeeebkbbbbkkkiiiiiiiiiiiieeeeeeeebkkiiiiiiiiiiiieeeeeeee
bird_4_010818_155816.5966.cbin,bkkbkeiiieeeeeeebkkkiiiiiiiiiiieeeeeebbbbbbkkbbbbkiiiiiieeeeeeeebkkkkiieeeeeeeebk
bird_4_010818_155859.5972.cbin,iiiiibbbbbbbbkiiiiiiiieebkkkiiiiiiiiiiiieeeeeeeebkkiiiiiiiiiiiiieeeeeeeeebkbbbbbkiiiiiiiiiiiieeeeeeebbkkbbbbekkkiiiiiiiieeeeeeeeebkkbbbbkiiiiiiiiiiiie
bird_4_010818_160807.6066.cbin,bbbiiiiiiiiiiiiiieeeeeeeeeekbbbiiiiiiiiieeeeeeeeeiiiiiieeeeeebkiiiiiiiiiiiiiiiieeeeeee
bird_4_010818_160819.6067.cbin,ibbbkkiiiiiiiiiiiiiieeeeeeebkkbb
bird_4_010818_160930.6070.cbin,iiiiiiibbbkiiiiiiiiiibbbiiiiiiieeeeeeeeebkbkkiieeeeeeeebkiiiiiiiiiiiieeeeee
bird_4_010818_160946.6071.cbin,iiiiiibbbbbbkkkiiiiiiiiiiiiiiiiieeeeeeeeebbkiiiiiiiiieeeeeebbbbbkiiiiiiieeeeeee
bird_4_010818_160956.6072.cbin,ibbbbbbbbbkkkkkiiiiiiiiiiieeeeeeebkkbbbbkiieeeeeee
bird_4_010818_162142.6141.cbin,iiiiiiiiiiibbbbkkiiiiiiiiiiiiieeeeeeeeeebkkkiiiiiiiiiiiiieeeeeeeebbbbbbkkkiiiiiiiiiiiieeeeeebbbbbbkiiiiiiiiiiiiiibbbbbkiiiiiiiiiieeeeeeeee
