wav_file,song
bird_3_280718_090304.692.cbin,iiiiidddddbbbiiiccccccccccccccceeeeeiidbbbccccccccceeeeidbbbiiiiidiieeeeedbbbiii
bird_3_280718_091047.698.cbin,iiiiiddddidiccccccccccccccccccccceeeee
bird_3_280718_091058.699.cbin,iddddiiididdbbbidbbbicccccccccccccccccccceeeeidbbbiiedbbbiiccccccccccccccccceeeee
bird_3_280718_091134.703.cbin,iiiiidddddddbbbiccccccccccccccceeeeedbbbiii
bird_3_280718_091150.704.cbin,iiiiidddbbbiiidiicccccccccccccccceeeeedbbbidbbbiiiddbbbiddbbbiiiii
bird_3_280718_091203.705.cbin,iiiiiiddddbbbiiiiiiiidiiiiiiccccccccccccccccccccceeeeeedbbbiieeeee
bird_3_280718_091239.707.cbin,iiiiiddddbbbididdbbbiiiiiiiiiiiidbbbiiiccccccccccccccceeeeeeddi
bird_3_280718_091305.708.cbin,dddddbbbiiiiiiiiidiiiiccccccccccccccccceeeeeedbbbiieeeeedbbbiiidiiccccccccccccccceeeeeiidbbbiieeeee
bird_3_280718_091759.711.cbin,iiiiiddbbbiiiiidiicccccccccccccccccccccceeeeedbbbiieeeeeiidbbbi
bird_3_280718_092114.714.cbin,iiiibddddbdddiiicccccccccccccccccccccceeeeedbbbiieeeeedbbbiiieeeeeidbbbiieeeeeeiidbbbiicccccccccccccceeeeeiiiidbbbiidbbbidbbb
bird_3_280718_092143.715.cbin,iiiiddddbbbiiiidiiicccccccccccccccceeeeeedbbbiiicccccccccccceeeeedbbbiieeeeeiidbbbiidiieeeee
bird_3_280718_092322.728.cbin,dddbbbiiiiiiiidbbbiicccccccccccccccceeeeedbbbiieeeeeeidbbbiiieeeee
bird_3_280718_092345.730.cbin,iiiiiiiiddddddbbbiddddbbbiiccccccccccccceeeeedbbbiiiiddbbbiiccccccccccceeeeedidbbbddbbbiiiiiiiiiidbbbidieeeee
bird_3_280718_092417.732.cbin,iiiiidddbbbiiiiidiiccccccccccccccccceeeeedbbbiiiidbbbidbbbiiiidbbbiieeeeeiiidbbdiiieeeee
bird_3_280718_092455.733.cbin,iiiiddddiiiidiicccccccccccccceeeeeedbbbidbbbiiieeeeeeii
bird_3_280718_092538.734.cbin,iiidddidiidbbbiiii
bird_3_280718_092544.735.cbin,dddddbbbiiiiidiiiccccccccccccccccceeeeeeeiidbbbidbbbiicccccccccccccccceeeeeidbbbiiieee
bird_3_280718_092808.746.cbin,iiiibddddbdbbbiiiidiiiidbbbiicccccccccccccceeeeedidbbbiiccccccccccccccccceeeeeedbbbiieeeeee
bird_3_280718_092840.749.cbin,iidddiddbbbiiiiicccccccccccccccceeeeidbbbiiidbbbiiiiidiicccccccccccccceeeeedbbbiiieeee
bird_3_280718_092903.751.cbin,iiiidddbbbiiidddidiccccccccceeeeediidbbbiiccccccccccccceeeeedbbbiii
bird_3_280718_093414.757.cbin,idddddbbbiidbbbiiiiidiicccccccccccccccceeeeedbbbid
bird_3_280718_093506.758.cbin,iiiiidddbbbiiiidiiiiccccccccccccccceeeeeeiidbbbiidddiiiiiidii
bird_3_280718_093531.761.cbin,iiiiiiddddddddbbbiiiiiiiiidiiccccccccccccccceeeeeedbbbii
bird_3_280718_093613.764.cbin,iiiidididddbbbidiiiiiiicccccccccccccccceeeeedbbbiiicccccccccccceeeeeidbbbiidbbbiiidbbbiicccccccccccccceeeeedidbbbiiiidbbbiieeeee
bird_3_280718_094920.777.cbin,ddddbbbiidiccccccccccccccceeeeeidbbbiiccccccccccc
bird_3_280718_095017.781.cbin,iiiddiiiidbbbiiiiiccccccccccccccceeeeeiiidbbbieeeeeeididiieeeee
bird_3_280718_095104.782.cbin,ddddbbbiidiicccccccccccccccccceeeeeedbbbiiieeeeeiiidbbbiieeeeeidbbbiieeeee
bird_3_280718_100527.800.cbin,iiiiiidddddbbbiicccccccccccccccccceeeeedbbbiieeeeeidbbbidiiiiiddbbbidiii
bird_3_280718_100552.801.cbin,iidddbddbbbiiiiidbbbiicccccccccccccccccccceeee
bird_3_280718_100607.802.cbin,iiidddbdbbbiiicccccccccccccceeeddbbbidddbbbiiiiidbbbiiicccccccccccccccccceeeedbbbiicccccccccccccceeeeeidbbbidiiidbbbiicccccccccccc
bird_3_280718_100701.804.cbin,iidddddiiiiiiidiiccccccccccccccccccccccceeeeedbbbidbbdiieeeeediidbbbidddbbbidbbbidbbbiiieeeeedbbbiiidbbbiieeeee
bird_3_280718_100751.805.cbin,iiddbbbidiiiicccccccccccccceeeeedbbbiiccccccccccccceeeeeidbbbiidbbbidbbbiieeeeeiidbbbiiieeeee
bird_3_280718_100815.806.cbin,iiiddddbbbiiiiiiiiidiiiiidiiccccccccccccccccceeeeedbbbidbbbidbbbiiiicccccccccccccceeeeeidbbbidbbbi
bird_3_280718_101010.812.cbin,iiiiidddiddddbbbiiiiiiiidiicccccccccccccccccccceeeeedbbbiidbbbiiccccccccccccceeeeedbbbidbbbidddbbbidiiiiddiddbbbidbbbii
bird_3_280718_101047.814.cbin,iiddddddbbbiiiccccccccccccccccceeeeeedbbbidbbbiiidbbbiieeeeeeiiiddbbbiiiidbbbii
bird_3_280718_101109.815.cbin,iiiidddbbbiiiiiiiidiiiicccccccccccccccccccceeeeidbbbiicccccccccccceeeeedbbbidbbbiiiiddbbbidddbbbidiiiiiiidbbb
bird_3_280718_101149.816.cbin,iiiiddddbdiiddbbbiiiiidbbbiiicccccccccccccceeeeedbbbidbbbiidiieeeeeeidbbbidbbbi
bird_3_280718_101456.824.cbin,iiiiidddbbbidddbbbidiccccccccccccccceeeeeddbbbiiidiiiidiieeeeei
bird_3_280718_101514.826.cbin,iidddbbbidiiccccccccccccccceeeeeeidbbbiddbbbiddddiidddbbb
bird_3_280718_101538.828.cbin,iiiiddddddbbbidicccccccccccccccccceeeeedbbbiiiidbbbieeeeeedddbbbiddbbbi
bird_3_280718_101604.830.cbin,iiiiiddbbbiiiiiddbbbiicccccccccccccccccceeeeeidbbbiddiiiidbbbiieeeeedbbbiiiidbbbiidbbbiiccccccccccccccceeeee
bird_3_280718_101648.831.cbin,iiiddddddbbbidddbbbiiidiiidbbbiicccccccccccccccccccceeeeedbbbidbbbiddiiidiieeeee
bird_3_280718_103316.846.cbin,iiiddddddbbbiiididdbbbidbbbiccccccccccccccceeeeedbbbiieeeeediiiiidbbbiidbbbiiccccccccccccceeee
bird_3_280718_103403.847.cbin,iddbdidbbbiiddbbbiiiidiicccccccccccccceeeeeedbbbiiiccccccccccccceeeeeidbbbiieeee
bird_3_280718_103433.848.cbin,iddibdddbbbiiiiiiiiidbbbdddbbbiidiicccccccccccccccccccceeeeeedbbbiididdddi
bird_3_280718_103639.854.cbin,iiddddbiiidbbbidbddbbbiiiiiiidiiccccccccccccccccccceeeeee
bird_3_280718_103710.856.cbin,iiddddbbbidddbbbiididbbbiiiiiidbbbiiccccccccccccceeeeedidbbbiii
bird_3_280718_103727.858.cbin,iiiiiiddddbbbidiicccccccccccccccccccceeeeedbbbiiiiiiidbbbiiidbbbidiieeeee
bird_3_280718_103748.859.cbin,iiiiiidddbbbiidiicccccccccccccccceeeeedbbbiieeeeeiidddbbbiiiiddiieeeeeiiiddd
bird_3_280718_103816.860.cbin,iiiiidddddddbbbidbbbiiidiiicccccccccccceeeeedbbbiiieeeeeidddbbbidbbbiiibbdbbbiiiiiiiidbbbiieeeee
bird_3_280718_103845.861.cbin,iiiibddddiiiiidbdbbbidbbbidbbbiiiccccccccccccceeeeeidddbbbidiidbbbiiccccccccccccccceeeeeeidbbbidbbbiiiidbbb
bird_3_280718_105427.870.cbin,iiibddbbbiiiidiccccccccccccccceeeeedbbbiccccccccccccceeeeediidbbbiieeeee
bird_3_280718_105452.872.cbin,idddddbbbiidbbbiiicccccccccccccccceeeeedbbbiieeeeeee
bird_3_280718_105512.873.cbin,iddddbbbiicccccccccccceeeeeedbbbiidbbbiiccccccccccccccceeeee
bird_3_280718_105553.877.cbin,iiiiiidddddbbbiiidiicccccccccccccccccceeeeedbbbidbbbiiccccccccceeeeeidbbbidbbbidddddbbbiiccccccccccccceeeeeeiidbbbiiiiiiidiidbbbiieeeidbbbiieeeee
bird_3_280718_105653.882.cbin,iiiiddddddbbbiiidbbbiicccccccccccccccceeeeedbbbiiiidiiicccccccccccceeee
bird_3_280718_105853.887.cbin,iiidddiddbbbiidiiicccccccccccceeeeedbbbidbbbiiiccccccccccccccceeeee
bird_3_280718_105915.889.cbin,iidddbbbiiiiiddbbbidbbbiiiidiicccccccccccccccceeeee
bird_3_280718_105938.891.cbin,iiiiddddbbbiiiiiiiiiiidiicccccccccccccccceeeeeedbbb
bird_3_280718_110101.894.cbin,dddbdiiiiiiiiiiiiiiicccccccccccccccceeeeedbbbiiccccccccccccccceeeeedbbbidbbbiiccccccccccccceeeeeiiddieeeeee
bird_3_280718_110142.895.cbin,ddddbddiiiiiidiiccccccccccccccccceeeeedbbbiieeeeeidbbbiieeeeiiidbbbiiiidbbbiieeeee
bird_3_280718_110230.897.cbin,dddddiiiccccccccccccccccceeeeeiidbbbiiiidbbiicccccccccccccccccceeeeedbbbidiiidbbbiieeeee
bird_3_280718_110307.898.cbin,ddddddbbbiiidddiiicccccccccccccccccccceeeeedbbbiidbbbiiiiii
bird_3_280718_110419.902.cbin,iiiiiddddddbbbiiiiiiiidiiicccccccccccccccccccccceeeeedbbbiieeeeeeidbbbiicccccccccccceeeee
bird_3_280718_110445.904.cbin,iiiiidddddbbbiiiiidiiccccccccccccccceeeeeddbbidbbbiiieeeeeidbbbiiiiiiiidiiieeeeeiidbbbi
bird_3_280718_110539.906.cbin,idddbbbidbbbidddiicccccccccccccccceeeeedbbbiiidiicccccccccccccceeeeedbbbididbbbiicccccccccccccceeeeeidbbbii
bird_3_280718_110607.907.cbin,iiiddbbbiddbbiicccccccccccccccceeeeedbbbidbbbiidbbbiidbbbiidiibiiiiidbbbiiccccccccccceeeee
bird_3_280718_110643.910.cbin,ddddiiiiidiiccccccccccccccccccceeeeeedbbbidbbbiidbbbidbbbiiccccccccccccceeeee
bird_3_280718_110709.911.cbin,iiidddddbbbidbbbiiidbbbiiccccccccccccccceeeeedbbbiddbbbiddbbbiiieeeeeeiidbbbiiiccccccccccccccccceeeeeiidbbbiidbbbiiieeee
bird_3_280718_110855.915.cbin,iiiiiiiidddbbbidbbbiccccccccccccceeeeeedbbbidiiidbbbiicccccccccccceeeeeeidbbbiiicccccccccccceeeee
bird_3_280718_110913.916.cbin,iiiiiidddbbbiiddbbbiiicccccccccccccccceeeeedbbbiiiiidbbbiiiidiiiidbbbiiccccccccccccc
bird_3_280718_110935.917.cbin,iiddddbbbiidiiiiiidiiiccccccc
bird_3_280718_110945.918.cbin,iiiddddbbbiidddbbbidiiicccccccccccccccceeeeeedbbidbbbidbbiiiddbbbiiiiiiddbbbiiccccccccccccccceeeeedbbbi
bird_3_280718_111010.920.cbin,iiiiidddbbbidiiiccccccccccccccccceeeeeedbbbiiidbbb
bird_3_280718_111020.921.cbin,iiddiiccccccccccccccceeeeeiidbbbiieeeee
bird_3_280718_111121.923.cbin,iiiiibdddbbiidbbbiiiiiiiidbbbiicccccccccccccccccceeeeeidbbbddbbbidiiccccccccccccceeeeddbbbidbbbiieeeeeiidbbbiidbbbiidbbbiiieeeee
bird_3_280718_111150.925.cbin,iiiiiddbbbiiiddbbbiiidbbbiicccccccccccccccccceeeeeeidbbbidbbbiieeeee
bird_3_280718_111216.927.cbin,iiiiiddddbbbiiiiiiidbbbiiiccccccccccccccccccceeeeedbbbidbbbiiiidbbbiieeeeeiddibbiiiicccccccccccccceeeeeiiidbbbiiiiidbbbi
bird_3_280718_111412.932.cbin,iiiiiiiidddbbbiidbbbiiiidiccccccccccccccceeeeedbbbiiccccccccccceeeeedbbbidbbbi
bird_3_280718_111432.933.cbin,iiiiddbbbiiiiiidbbbiiiiccccccccccccceeeeeiidbbbiieeeeeeidbbbiccccccccccccccceeeeeidbbbiiieeeee
bird_3_280718_111501.934.cbin,iiiddddddddddddddddiiii
bird_3_280718_111511.935.cbin,idddbbbiddbbbiiccccccccccccccccceeeeeeididbbbiicccccccccccceeeee
bird_3_280718_111536.936.cbin,iiiiddddbbbidiicccccccccccccceeeeedbbbiidiiiiiidieeeee
bird_3_280718_112705.949.cbin,iiiiibddddbddiiccccccccccccccceeeeedidbbbidiidbbbidbbbiidieeeee
bird_3_280718_112816.951.cbin,iiddddidiiiicccccccccccccccccceeeeedbbbidbbbiiiiidiicccccccccccccccceeeeedbbbiiieeeee
bird_3_280718_112945.956.cbin,iiddddbbbidiiiccccccccccccccceeeeedbbbiddiiiiidiiicccccccccccccceeeee
bird_3_280718_113006.957.cbin,iiiddbdbbbiiiidddd
bird_3_280718_113020.959.cbin,idddbdiiiiiidbbbidiiiicccccccccccccccccceeee
bird_3_280718_113034.960.cbin,iibdbbbidbbbidiicccccccccccccceeeeedbbbiiccccccccccceeeeedbbbiiieeeeee
bird_3_280718_114720.971.cbin,iiiiidddddiidbbbddddbbbidiicccccccccccccccccceeeeedbbbii
bird_3_280718_114737.973.cbin,iiidddbbbidddbbbiidiicccccccccccccccceeeeedbbbididbbbiicccccccccccccc
bird_3_280718_114805.974.cbin,iiidddiiiidiiiiicccccccccccccccceeeeedbbbiidbbbiiiiddbbbiiicccccccccccceeeee
bird_3_280718_114832.975.cbin,iiiidddbbbiiidiiccccccccccccccceeeeedbbbidddbbbiii
bird_3_280718_114841.976.cbin,iidddddbbbiiddiidbbbiiiccccccccccccccccccceeeeeiidiidbbbiieeeee
bird_3_280718_114911.977.cbin,iidddddddbbbidiiddbbbiiieeeeediiidbbbiicccccccccccccccceeeeeiidbbbiieeeeee
bird_3_280718_114947.978.cbin,idddddbbbiiiidiiccccccccccccccccceeeeedbbbiieeeeeddbbbidbbbidbbbiddiiiiiiidbbbiiccccccccccccc
bird_3_280718_115446.994.cbin,iiiiiddbdididdiccccccccccceeeeedbbbidbbbiiieeeee
bird_3_280718_115508.995.cbin,iiiddbbbiiiiiidiiiccccccccccccccceeeeeedbbbiiidbbbiiiicccccccccccccceeeeeidbbbidiididiieeee
bird_3_280718_115532.997.cbin,iiiiddbiiiiddbbbidbbbiiiiidiiicccccccccccccccccceeeeedbbbiiidbbbiicccccccccccceeeeeiidbbbidi
bird_3_280718_115605.999.cbin,iiiiddidddbbbiiiiddbbbiiidiccccccccccccccccceeeeedbbbiccccccccccccceeeeee
bird_3_280718_115629.1000.cbin,iiiddbbbidddiiidiicccccccccccccccccceeeeedbbbiidbbbiiieeeeeidbbbiidbbbiiiccccccccccceeeeedbbbidi
bird_3_280718_120957.1012.cbin,idddbbbiiiiiiidiiccccccccccccccccceeeeedbbbiieeeeeidbbbiidbbbiieeeeeidbbbidi
bird_3_280718_121029.1013.cbin,iddddddiiiidbbbidiiiccccccccccccccccccceeeeeedbbbidbbbiidiiiiidiieeeeeeidbbbiiccccccccccccccceeeee
bird_3_280718_121100.1014.cbin,iiidddbbbiiidddbbbidiiidiicccccccccccccccccceeeeeedbbbiidbbbi
bird_3_280718_121110.1015.cbin,iiiiiiidddddbbbiiiiidiiicccccccccccccceeeeedbbbiicccccccccccceeeee
bird_3_280718_121216.1016.cbin,idddbbbidiiiiiddiccccccccccccccccccceeeeeedbbbiidbbbicccccccccccccccceeeeedbbbiiiiidbbbidbbbiicccccccccccceeeee
bird_3_280718_121311.1017.cbin,iidddidbbbiiiiiiddbbbidiiicccccccccccccccccccceeeeedbbbiieeeeeiidbbbidbbbiieeeeeiidbbbiieeee
bird_3_280718_121438.1021.cbin,iiiiiidddbddidbbbidiicccccccccccccccccccccceeeeeedbbbidbbbiidiiidbbbiiccccccccccccceeeeeiidbbbiiiidbbbiididbbbiiieeeeeiidbbbiiiccccccccccccceeeee
bird_3_280718_121520.1023.cbin,iidddbbbidbbbiicccccccccccceeeeedbbbiiiidi
bird_3_280718_121530.1024.cbin,iiidddbbbiiiiiiidiiccccccccccccccccccceeeeedidbbbiieeeee
bird_3_280718_121554.1026.cbin,iiiidddbbbiiiiidiiccccccccccccccceeeeedbbbidbidddbbbiiiidiiiiiidbbbiicccccccccccceeeeeedbbbidbbbidiccccccccccceeeee
bird_3_280718_121632.1027.cbin,iiiiiddbbbiidii
bird_3_280718_122129.1035.cbin,iiiiidddbbbidbbbiiiiiiiiddbbbidiicccccccccccccccceeeeedbbbiiidii
bird_3_280718_122156.1037.cbin,iiiddddbbbiiidddbbbiiicccccccccccceeeeedbbbididiiidiicccccccccccccceeeeedbbbiii
bird_3_280718_122225.1038.cbin,iiiiidddbbbiiiidiiicccccccccccccccccccceeeeeidbbbiieeeeeidbbbiieeeeiiidbbbiiccccccccccccceeeee
bird_3_280718_122300.1041.cbin,idddbddbiiiiiiiidbbbiiccccccccccccccccccceeeeeedbbbidiiiiidiieeeee
bird_3_280718_122331.1044.cbin,iiiidddiiddbbbidiiiiccccccccccccccceeeeedbbbidbbbidiiccccccccccccccceeeeeiidbbbii
bird_3_280718_122401.1045.cbin,iiiiddidddbbbiiidiiiicccccccccccccccceeeeedidbbbiiiidbbbiidbbbiicccccccccccccccceeeeiddddidbbbiieeee
bird_3_280718_122446.1046.cbin,idddddbiiidbbbiicccccccccccccccceeeeedbbbiieeeeeiidbbbiieeeeeiiidbbbieeeeedbbbiiidbbbiiiiidiiiccccccccccccccceeeeeiidbbbiiiieeeee
bird_3_280718_123800.1063.cbin,iiiiiiiiddddddbbbiiidiicccccccccccccccccidbbbiidbbbiccccccccccccccccceeeee
bird_3_280718_123821.1064.cbin,iidddbddbbbidiiiidiiccccccccccccccccccceeeeee
bird_3_280718_123841.1066.cbin,iiidddbbbiiiddiccccccccccccccceeeeedbbbidbbbiiidbbbiiii
bird_3_280718_123854.1068.cbin,iiiiidddbbbiiidiiccccccccccccccccceeeeedbbbiiiiiidiiiieeeeeiidbbbiieeeee
bird_3_280718_123937.1069.cbin,bdbdiiiiidiiccccccccccccccceeeedbbbiiiiiidiieeeeeiiiiidbbbiiieeeeedbbbiddbdbbbiieeeee
bird_3_280718_124431.1074.cbin,iiidbdbddiiiidbbbidbbbiiccccccccccccccccccccdeeeedbbbidiicccccccccccccceeeeeiidbbbiieeeeeidbbbiieeeee
bird_3_280718_124459.1075.cbin,iiiddddbbbiiddbbbiiiddbddbbbiiiiiidiicccccccccccccccceeeedbbbiiiccccccccccccccccceeeeedbbbiidbbbieeeee
bird_3_280718_124551.1076.cbin,iiiiidbbbidiiiccccccccccccccccceeeeeedbbbiidbbbiieeeeeedbbbiiii
bird_3_280718_124715.1081.cbin,iiiiiiddbbbiiiiiidbbbidbbbiiccccccccccccccceeeeedbbbiieeeeeididbbbiiiccccccccccccccceeeeeidbbbiidbbbiicccccccccee
bird_3_280718_124748.1083.cbin,iiiidddbbbiiiiiiiiiidbbbiidiieeeeedbdbbbidbbbiiiidieeeeeiidiidbbbiicccccccccccccceeeeeiidbbbiiieeeee
bird_3_280718_124818.1084.cbin,iiiiidddbbbidi
bird_3_280718_124914.1086.cbin,dddbiiiiiiiiiidbbbiidiicccccccccccccccccccceeeeedbbbiiidbbb
bird_3_280718_124924.1087.cbin,idbbbidbbbiiiccccccccccccccccceeeeedbbbiidbbbiiccccccccccceeeeidbbbiieeeee
bird_3_280718_125001.1088.cbin,iiiiidddddddbbbidiiiccccccccccccccccceeeeeddbbbiiidbbbiidbbbiddbbbiieeeee
bird_3_280718_125254.1096.cbin,iddbbbiiiddbbbidiicccccccccccccceeeeedbbbiiidiiiiiidiidbbbiicccccccccccccceeeeeeidbbbiiidbdbbbii
bird_3_280718_125313.1097.cbin,iidddbbbidbbbiiiiiiidbbbiiccccccccccccccceeeeeiidiidbbbidiiiiidbbbiiiiidiidbbbidbbbiieeeee
bird_3_280718_125342.1098.cbin,iiiiddddbbbiiiiiiiiidiiicccccccccccccceeeeedddbbbiieeee
bird_3_280718_125401.1100.cbin,iiiddidbbbidbbbiiidbbbiiiicccccccccccccccccceeeeedbbbidbbbiiieeeeeeiddbbbiieeeeeiidddbbbi
bird_3_280718_125426.1101.cbin,iiidddddbbbiidiiicccccccccccccccccceeeeeddddbbbiieeeeeiidbbbiieeeeeeiddbbb
bird_3_280718_125456.1102.cbin,iiiidddddiidiiiiiccccccccccccccccccccceeeeedbbbidbbbidiiidbbbieeeeeiidbbbii
bird_3_280718_125539.1103.cbin,iiiiddddbbbiiiddbbbii
bird_3_280718_125555.1104.cbin,iidibbbiiddbbbiiiccccccccccccccccceeeeedbbbidiiiiiiiiiiiddbbbiiicccccccccccccceeeeeiii
bird_3_280718_125640.1105.cbin,iiiddddddddiiidbbbiidbbbiiccccccccccccccccccccceeeeedbbbidbbbiiiiidiiiddbbidbbbiiiiidbbbiiiiccccccccccccccccccccccceeeee
bird_3_280718_125943.1113.cbin,iiiiiddbbbididbbbiiccccccccccccccccccceeeeedbbbidbbbiieeeeeiiidbbbiiccccccccccccceeeeeedbbbidbbbiiiidiiccccccccccccccccceeeee
bird_3_280718_130023.1116.cbin,iiiidddbbbiiiiidiiiccccccccccccccccccccceeeeeiidbbbiiiiddbbbididiicccccccccccccccceeeeee
bird_3_280718_130050.1118.cbin,iiiiidddbbbidddbbbiiiiccccccccccccccccccccdeeeeeididiiiiiiidiidbbbiiieeeeedbbbiiidddbbbiiiccccccccccccccceeeeee
bird_3_280718_130137.1119.cbin,iiidddddbbbiiiiidiiiiiiiiidbbbiicccccccccccccccccceeeeedbbbidbbbiieeeeeeiidbbbidbbbidbdbbbiiieeeee
bird_3_280718_130223.1120.cbin,iiiddddddiidiiiccccccccccccccccccceeeeedbbbiiicccccccccccceeeeeedddbbbidbbbiiiiidbbbiiieeeeeidbbbiiieeeeeidiiiiididbbbidbbbiiiddbbbib
bird_3_280718_130606.1135.cbin,ddddiiiiidiicccccccccccccceeeeedbbbidbbbiidbbbiicccccccccccceeeee
bird_3_280718_130625.1136.cbin,iiididbbbidbbbiiccccccccccccceeeeeddbbbiidddddiiicccccccccccccceeeeeeiidbbbii
bird_3_280718_130643.1137.cbin,iiiiiidddbbidbbbiiicccccccccccccceeeeediiddddbbbiiiiiiiiiidbbbiiicccccccccccccccceeeee
bird_3_280718_130715.1138.cbin,iiiidddbbbidiiiiccccccccccccccceeeeeiidbbbidddbbdidddbbbiiiiidbbbiicccccccccccceeeeedbbbiiieeeee
bird_3_280718_131232.1141.cbin,idddddidbbbiiiiiiidbbbicccccccccccccccccccceeeeedbbbiieeeeeidbbbi
bird_3_280718_131246.1142.cbin,iiiiiddddbbiddbbbiiiiiiiiiddicccccccccccceeeeeeidbbbiicccccccccccccccceee
bird_3_280718_131259.1143.cbin,iiidddbbidbbbiiiidbbbiiicccccccccccceeeeeebbb
bird_3_280718_131307.1144.cbin,iiiiiiddidbbbidddiiiiiiiidicccccccccccccccceeeeedbbbidbbiiiiidiiiddbbbidbbbicccccccccccceeeee
bird_3_280718_131331.1146.cbin,iiiiiiiiiddddddiidbbbi
bird_3_280718_131338.1147.cbin,iiiiiiddddbbbidiiiiiiiidbbbiccccccccccccccccceeeeeedbbbieeeeeididdbbbi
bird_3_280718_131356.1148.cbin,iiiiiiiiiidddbbbiiidicccccccccccccceeeeedbbbidbbbiiiidbbb
bird_3_280718_131423.1151.cbin,iiiddbbbidddbbbiiiiidiiccccccccccccceeeeedbbb
bird_3_280718_131730.1154.cbin,iddddiiiiiiiiiiiidddbbbidiiiidiicccccccccccccccceeeee
bird_3_280718_131829.1155.cbin,iddddidddiiiidbbbiiiiidbbbiicccccccccccccccceeeeedbbbiiidbbbidddbbbiddbbiiiiccccccccccceeeee
bird_3_280718_131912.1156.cbin,iiiiidddbbbiiiiiiiiiddidbbbidbbbiiiccccccccccccccceeeeeidbbbiieeeee
bird_3_280718_131934.1157.cbin,iiddbbbidbbbidiicccccccccccccccceeeeeedbbbiiiibdbbbidbbbiiccccccccccccdeeeeiidbbbiieeee
bird_3_280718_132003.1159.cbin,iiiiddddbbbiiiiiiidbbbiicccccccccccccccceeeeedbbbiiieeeeeeidbbbiiiii
bird_3_280718_132019.1160.cbin,iiiidddidiiiiidbbbidbbbiiiccccccccccccccceeeeedbbbiidbbbiiiiiii
bird_3_280718_132247.1168.cbin,iiiiddddddiidbbbidddddddiiccccccccccccccceeeeedbbbiiidiiidicccccccccccccceeediddbbbidbbb
bird_3_280718_132314.1170.cbin,ididddbbbiiiiiiiiiidiiiiiiddbbbidbbbiiicccccccccccciidiidbbbiiieeeeeddbbbiiddbbbiccccccccccci
bird_3_280718_132357.1172.cbin,iiiididddddbbbiiiididdbbiiiidbbbiiicccccccccccccccceeeeediiiddbbbiieeeeeidbbbiiieeeee
bird_3_280718_132633.1177.cbin,iiidddidbbbiiiiidddbbbidiiicccccccccc
bird_3_280718_132723.1180.cbin,iiiiiddddddbbiddbbbddbdbbbiiiiiidiiccccccccccccccccceeeeedbbbiiccccccccccceeeee
bird_3_280718_132818.1181.cbin,iiiiddddbbbiiidiidbbbiieeeeeiddbbbidbbbi
bird_3_280718_132839.1182.cbin,iddddddiiidbbbiiiiicccccccccccccccceeeeedidbbbiiddbbbidiiiiddidbbbiiccccccccccccceeeeedbbbi
bird_3_280718_132928.1183.cbin,iddiiiiiiiidiiiccccccccccccccccceeeeeedbbbiieeeeeeiidbbbiiccccccccccceeeeeedbbbddbbbiddiidbbbiieeeee
bird_3_280718_133140.1185.cbin,iiiddiibddddbbbidbbbiiicccccccccccccccceeidbbbiieeeeediiiidbbbiiddddbbidbbbiicccccccccccccccceeeeeidbbbiiiii
bird_3_280718_133434.1191.cbin,iiiiiiddiddddbbbiddbbiiccccccccccccccceeeeeiiddddbbbicccccccccccceeeeeidbbbiiiddiiiiiidbbb
bird_3_280718_133909.1194.cbin,iiiiidddiiddiiidbbbicccccccccccccccceeeeedbbbidbbbiieeeeeidbbbiib
bird_3_280718_134003.1195.cbin,iiidddiidiiiiccccccccccccceeeeedbbbiiiiiiidiiccccccccccccceeeeeeidbbbiiid
bird_3_280718_134026.1196.cbin,iiidddiidddbbbidbbbiidiiicccccccccccccccceeeeedbbbiiicccccccccccceeeeei
bird_3_280718_134057.1197.cbin,iiibbbiiiiiiiiidbbbiiicccccccccccccccccceeeeedbbbiiieeeeeiddbbbidbbbiiieeee
bird_3_280718_143614.1215.cbin,dbddbbbidbbbidiiiccccccccccccccceeeee
bird_3_280718_143641.1216.cbin,ddbiidiiiiccccccccccccccccceeeeee
bird_3_280718_143653.1217.cbin,iiddddbbbidbbbiiiidbbbiiieeeeedidbbbiicccccccc
bird_3_280718_143904.1228.cbin,iiidiiiidiiiiicccccccccccccceeeedbbbiii
bird_3_280718_143923.1229.cbin,iiiiddddiddbbbiidbbbiiiicccccccccccceeeeeiidbbbiicccccccccccceeeeedbbbidbbbii
bird_3_280718_144002.1231.cbin,ddddbbbiiiiiiiiddbbbiiiccccccccccccccceeeeiidbbbiidbbbiicccccccccccceeeee
bird_3_290718_071127.1785.cbin,dddbbbidbbbiccccccccccccccccceeeeeidiiccccccccccccceeeee
bird_3_290718_071152.1787.cbin,ddbbbiiiidiiidbbbicccccccccccccccceeeeeidiidbbbbdbbbiidiccccccccccccee
bird_3_290718_071217.1789.cbin,iiiiiiiidddbbbidbbbiiiidiii
bird_3_290718_071235.1790.cbin,iiiidddbbbiidiiiiiidbbbiiidiicccccccccccccccceeeeeidbbbidbbbiidiiiii
bird_3_290718_071338.1793.cbin,iiiiidddbbbidiiccccccccccccccceeeeedidbbbiiieeeee
bird_3_290718_071359.1797.cbin,dddbbbiiiidiieeeedbbbiddddiiccccccccccccccccccceeeeeiiiiiiidddbbbiidiiieeee
bird_3_290718_071443.1799.cbin,iiiiidddddbbbiiiidiiiccccccccccccccceeeeedbbbidbbbiiieeee
