wav_file,song
bird_2_241024_074442.36.wav,ebbbbbcccdfdgaecbbbbccdfdgaeebbbbccdfdgaeebbbccdfdgadga
bird_2_241024_074459.37.wav,ebbbccccdfdgaecbbbbccdgaeebbbbccdfdgaeebbbccdfdgaecbbbbccdga
bird_2_241024_074553.38.wav,bbbbcccccdfdgadgaeebbbbbccdfdgaeebbbbccdfdgadgaeebbbbbbbccdga
bird_2_241024_074941.39.wav,ebbbcccccdfdgaecbbbcdfdgaeebbbccdgadgaeebbbccdfdga
bird_2_241024_075007.40.wav,ebbbcccccbbccdfdgaeebbbccdgaeebbbccdfdgaebbbcccdgaebbccbbbbccdga
bird_2_241024_075047.41.wav,bbbcccbbbbbbcccdfdgaeebeebbbccdbbbccdfdgadgaeeb
bird_2_241024_075324.42.wav,ebbbbbcccccdbbbbcccdfdgaeebbbccdgaeebbbecbbccdfdga
bird_2_241024_080607.47.wav,bbbbeecdfdgaeccdfdgaeebbbgaccdfdgaeebbbbcedgadgaeebbbbccdga
bird_2_241024_080629.48.wav,ebbbccccdfdgaeebbbccdfdgaeebbbccdfdgaeebbbbbccdgaecbbccccdgaeeebbbecc
bird_2_241024_080704.49.wav,bbbcccccdfdgaecbbbbbbbccdfdga
bird_2_241024_080711.50.wav,gaccccdbbbccdfdgaeebbbbcccdga
bird_2_241024_081740.51.wav,bbbbcccccdfdgaeebbbbccdfdgaeeebbccdfdgaeebbbccdgaeebb
bird_2_241024_081754.52.wav,bbbbccccdfdgaecbbccdfdgaeebbbbccdgaeebbccdgadgaeebbbbcce
bird_2_241024_081819.53.wav,bbbbcccccdfdgaecbbbbccdgadgaeebbbbccdfdga
bird_2_241024_081841.54.wav,bbbbcccccdfdgaecbbbbbccdga
bird_2_241024_081859.55.wav,cebbbcccccdfdgaecbbbcccdeebbbbccdgaeebbbb
bird_2_241024_083057.56.wav,ebbbbcccdfdgaecbbbccdfdgaeebbbccdgadgaeebbbbbccdgaeebbbccdgafga
bird_2_241024_083612.59.wav,ebccccccdfdgaecbbbccdbdgaeebbbccdgaeebbbcccedga
bird_2_241024_083630.60.wav,ebbcccccccbbbbccebbcccdgaeebbbccdfccc
bird_2_241024_083639.61.wav,ccdfdeccccdfecbbbccdga
bird_2_241024_083711.62.wav,bbbbcccbbbccbbcccdgadecccbbbbbbccccdfdgaeebbbccdgaeebbcbb
bird_2_241024_083740.63.wav,bbccbbeccccdgaebbbccccbbbbccdfdgaeebbbbcdga
bird_2_241024_084530.65.wav,bbbbccccdfdfdgaecbbbccdfdgaeebbbccfgaeebbbbccdgacbbbecbbbbbbbcedga
bird_2_241024_084556.66.wav,cbbccccccdfdgaeebcccbbbcccdgaeebbebbccdfdgadgaeebbb
bird_2_241024_084611.67.wav,bbcccccdgaeebbbccdgadgaeebbbbbccdfdgaeebbbbcceb
bird_2_241024_084632.68.wav,bbbcccccbbbeccdfdgaecbbbbcccbbbccccdfdgaeebbbbc
bird_2_241024_085247.69.wav,bbcccccdfdgaeebbbccdfdgaeebbbccdfdgaeebbbbbbccdgadgaeebbbcecc
bird_2_241024_085605.70.wav,bbbcccccbbbbccdfdgaeebbbcdgaeebbbccdfdgaeebbccdga
bird_2_241024_090452.71.wav,bbecccccdfdgaeebbbccdfdgadgaeeb
bird_2_241024_090700.72.wav,bbcccccbbbbcccdfdgaeebbbccdgaee
bird_2_241024_091235.74.wav,ebbbbcccccbbbbbccdfdgaeeedfdgaeebbbccdfdgaeebbbccdgadgaeebeebbbccdga
bird_2_241024_091250.75.wav,ebbcccccdfdgaeebbbccdgaeebbbbcccdgaecbb
bird_2_241024_091301.76.wav,bbccccdfdgaecbbbbbbcccdfdgaeeebbbbceeedgadga
bird_2_241024_091352.77.wav,bebbbbbbbccccdfdgaecebbbb
bird_2_241024_091650.78.wav,cbbbbccccccdfdgaeebbbbccdfdgaeebbbbccdfdgadgaeebbbbcdgaecbbbccbdga
bird_2_241024_091708.79.wav,bbbccbbbbccccdfdgaeebbbccdfdgaeebbbbbcccbbeedgaebbbcccbbbbcccdga
bird_2_241024_092410.80.wav,cbbbcccccdfdfdgaecbbbccdfdgaeebbbccdfdgaee
bird_2_241024_092423.81.wav,eebbccccccbbbbccdfdgaeebbbccdgaeebebbbbbcccccdfdgaeebb
bird_2_241024_092446.82.wav,bbccccccbbbbcccdgaeebbbbccdfdgaeebbcdgaec
bird_2_241024_092517.83.wav,bbbbccccdfdgaeebbbbccdfdgaeebbbbcccbbbbccebbbccdga
bird_2_241024_092558.84.wav,ccccccecbbbccdfdgaeebbbccdga
bird_2_241024_092933.85.wav,ebbbbbbccccccdfdfdgaeebbbbccdfdgaee
bird_2_241024_093445.87.wav,bbcceccccdecbbbbccdfdgaeebbbccdfdgae
bird_2_241024_093504.88.wav,ebbbcccccbbbbbccdbbccdfdgaeebbbbccdfdgaee
bird_2_241024_093537.89.wav,bbbbbcccebbbbccdgaeebbbbccdebbbccdgadgaeebbbbccbbbbbbcccdga
bird_2_241024_093614.90.wav,cbbbbcceccccccdgaeebbbbccdfdgaeebbbcc
bird_2_241024_093707.91.wav,bbbbbbccccdgaeebbbbbccdfdgaeebbbccdfdgaebbccdfdga
bird_2_241024_094114.92.wav,bbbbbcccccdfdgaeebbbbccgafdgaeecccbbbccdfgagaeebbbecdgadgecbbbbccfgaeebbbbbebebbcdga
bird_2_241024_094135.93.wav,ccbbbcccccdfdgaeebbbccdgadfdgaeebbbcebeebbcccdga
bird_2_241024_094158.94.wav,cbbcccccbbbcbccdgaecebbccdfdga
bird_2_241024_094217.95.wav,cbbbcccbbbbcccbbbbbccdga
bird_2_241024_095214.97.wav,ebbbcccccdfdgaeebbbbccdfdgaeeb
